database	center	child	timepoint	bin	bin_name	gene	count	type
ecoli_vf	G	G03	3	1	G03_3_bin_001	none	1	none
ecoli_vf	G	G03	3	2	G03_3_bin_002	fliG	1	bin
ecoli_vf	G	G03	3	2	G03_3_bin_002	ECS88_3547	1	bin
ecoli_vf	G	G03	3	2	G03_3_bin_002	cadA	1	bin
ecoli_vf	G	G03	7	1	G03_7_bin_001	none	1	none
ecoli_vf	G	G03	7	2	G03_7_bin_002	none	1	none
ecoli_vf	G	G05	3	1	G05_3_bin_001	none	1	none
ecoli_vf	G	G05	3	2	G05_3_bin_002	none	1	none
ecoli_vf	G	G05	7	1	G05_7_bin_001	none	1	none
ecoli_vf	G	G05	7	2	G05_7_bin_002	none	1	none
ecoli_vf	G	G05	7	3	G05_7_bin_003	none	1	none
ecoli_vf	G	G11	3	1	G11_3_bin_001	none	1	none
ecoli_vf	G	G11	3	2	G11_3_bin_002	none	1	none
ecoli_vf	G	G11	7	1	G11_7_bin_001	none	1	none
ecoli_vf	G	G11	7	2	G11_7_bin_002	none	1	none
ecoli_vf	G	G11	7	3	G11_7_bin_003	none	1	none
ecoli_vf	G	G12	3	1	G12_3_bin_001	none	1	none
ecoli_vf	G	G12	3	2	G12_3_bin_002	none	1	none
ecoli_vf	G	G13	3	1	G13_3_bin_001	none	1	none
ecoli_vf	G	G13	3	2	G13_3_bin_002	none	1	none
ecoli_vf	G	G13	7	1	G13_7_bin_001	none	1	none
ecoli_vf	G	G13	7	2	G13_7_bin_002	none	1	none
ecoli_vf	G	G14	3	1	G14_3_bin_001	none	1	none
ecoli_vf	G	G14	3	2	G14_3_bin_002	none	1	none
ecoli_vf	G	G14	7	1	G14_7_bin_001	none	1	none
ecoli_vf	G	G11	3	contig	G11_3_contig	fliG	1	contig
ecoli_vf	G	G14	7	2	G14_7_bin_002	ECNA114_2858	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ecpA	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ECS88_3547	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	mchf	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtS	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtX	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtQ	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtP	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtA	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	irp2	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	irp1	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtU	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtT	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	ybtE	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	fyuA	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	Z1307	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	cadA	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	entB	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	entA	1	bin
ecoli_vf	G	G14	7	2	G14_7_bin_002	fliY	1	bin
ecoli_vf	G	G14	7	3	G14_7_bin_003	none	1	none
ecoli_vf	G	G14	7	4	G14_7_bin_004	none	1	none
ecoli_vf	G	G15	7	1	G15_7_bin_001	none	1	none
ecoli_vf	G	G15	7	2	G15_7_bin_002	none	1	none
ecoli_vf	G	G15	7	3	G15_7_bin_003	none	1	none
ecoli_vf	G	G15	7	4	G15_7_bin_004	none	1	none
ecoli_vf	G	G15	7	5	G15_7_bin_005	none	1	none
ecoli_vf	G	G17	3	1	G17_3_bin_001	none	1	none
ecoli_vf	G	G17	3	2	G17_3_bin_002	none	1	none
ecoli_vf	G	G17	7	1	G17_7_bin_001	none	1	none
ecoli_vf	G	G17	7	2	G17_7_bin_002	none	1	none
ecoli_vf	K	K08	7	1	K08_7_bin_001	none	1	none
ecoli_vf	K	K08	7	2	K08_7_bin_002	none	1	none
ecoli_vf	K	K11	7	1	K11_7_bin_001	none	1	none
ecoli_vf	K	K11	7	2	K11_7_bin_002	none	1	none
ecoli_vf	K	K11	7	3	K11_7_bin_003	none	1	none
ecoli_vf	K	K13	7	1	K13_7_bin_001	none	1	none
ecoli_vf	K	K13	7	2	K13_7_bin_002	none	1	none
ecoli_vf	K	K14	7	1	K14_7_bin_001	none	1	none
ecoli_vf	K	K14	7	2	K14_7_bin_002	none	1	none
ecoli_vf	K	K15	7	1	K15_7_bin_001	none	1	none
ecoli_vf	K	K15	7	2	K15_7_bin_002	none	1	none
ecoli_vf	K	K16	3	1	K16_3_bin_001	EC958_3099	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	EC958_3095	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECNA114_2860	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECNA114_2858	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECNA114_2857	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECNA114_28561	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECNA114_2856	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	EC958_5032	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	EC958_5031	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	yijP	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	trat	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	usp	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ppdD	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	hofB	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	hofC	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	aslA	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ECS88_3547	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	gspo	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	yjaa	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	upaG/ehaG	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	hofq	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuS	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuA	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuT	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuW	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuX	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuY	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuU	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	chuV	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	gadX	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	senB	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	int	1	bin
ecoli_vf	K	K16	3	1	K16_3_bin_001	ccdb	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papX	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ompt	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ibeB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papI	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iucA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iucB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iucC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iucD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iutA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	sat	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cadA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papI	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimI	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimH	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	agn43	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_5138	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papH	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papJ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papK	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	yggr	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fes	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entS	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fepB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	entA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliR	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliQ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliP	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliO	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliN	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliM	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliL	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliK	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliJ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliI	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliH	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliT	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliS	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliZ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fliY	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flhD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flhC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	motA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	motB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheW	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	tar/cheM	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheR	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheY	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	cheZ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flhB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flhA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flhE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	nada	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	artj	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	gspL	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	gspM	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	kpsM	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	kpsD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	Z2206	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fimD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	Z2201	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	Z2200	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_4611	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_4614	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	nadb	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flk	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ompA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	csgC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgN	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgG	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgH	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgI	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgJ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgK	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	flgL	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ycfz	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	c3610	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_0639	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	upaC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	eaeH	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	matA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ecpA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	matC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ecpC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ecpD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	matF	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	papX	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	hma	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	fyuA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtE	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtT	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtU	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_2290	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_2289	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtP	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtQ	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtX	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	ybtS	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	tia	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	sitA	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	sitB	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	sitC	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	sitD	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	iss2	1	bin
ecoli_vf	K	K16	3	2	K16_3_bin_002	EC958_3105	1	bin
